6165554,29.603932,-95.467684,6600,1204,5952,0.901818181818,65202,54.1544850498,74323.0,0,0,0,0,0,1982,0,0,0,0,0,0,1,0,0,0.185129561767,0,0,0,88700
5602168,29.793138,-95.385869,5000,1107,125000,25.0,121532,109.785004517,249475.0,0,0,0,0,0,1930,1,0,1,0,0,0,0,0,0,0.0362579275332,0,0,0,270000
3791717,29.616256,-95.478102,9360,1040,14040,1.5,70080,67.3846153846,80300.0,0,0,0,0,0,1990,1,0,0,0,0,0,1,0,0,0.180869316856,1,0,0,43000
1257120,29.682615,-95.480964,8687,2072,147483,16.9774375504,52517,25.346042471,192413.0,0,0,0,0,0,1963,1,0,0,0,0,0,1,0,0,0.136235933854,0,0,0,261000
4986743,29.736987,-95.331572,6655,2200,65559,9.85108940646,109848,49.9309090909,175717.0,0,0,0,0,0,1936,0,1,0,0,0,0,0,0,0,0.0447276381782,1,0,0,120000
1024596,29.724772,-95.405699,6600,2380,441000,66.8181818182,48450,20.3571428571,489450.0,0,0,0,0,0,1928,1,0,0,0,0,1,0,0,0,0.0511516492891,0,0,0,630000
5141926,29.666558,-95.473332,11700,2217,72471,6.1941025641,136400,61.5245827695,208871.0,0,0,0,0,0,1956,0,0,0,0,0,0,1,0,0,0.140304554295,0,1,1,210000
6079242,29.84358,-95.365834,7344,1332,24688,3.36165577342,90265,67.7665165165,114953.0,0,0,0,0,0,1960,0,0,0,1,0,0,0,0,0,0.0828294888793,0,0,1,80000
5820959,29.69779,-95.46175,7070,4419,295425,41.7857142857,384575,87.0276080561,680000.0,0,0,0,0,0,1997,1,0,0,0,0,1,0,0,0,0.111800523255,0,0,0,834000
3289485,29.695985,-95.534932,9230,1768,45498,4.92936078007,73466,41.5531674208,122910.0,0,0,0,0,0,1961,0,0,0,0,0,0,0,1,0,0.177764340926,0,0,0,130000
7112161,29.709596,-95.41881,6100,1465,393250,64.4672131148,5000,3.41296928328,398250.0,1,0,0,0,0,1938,1,0,0,0,0,1,0,0,0,0.0711651955664,0,0,1,565000
1825704,29.69343,-95.423241,8906,1593,224644,25.223894004,33356,20.9391086001,258000.0,0,0,1,0,0,1952,1,0,0,0,0,1,0,0,0,0.0862532377885,0,0,0,325000
9339328,29.792583,-95.413467,6000,1643,92700,15.45,52989,32.2513694461,65352.0,0,0,0,0,0,1920,0,0,1,0,0,0,0,0,0,0.0543035047304,0,0,0,194000
3362449,29.643761,-95.512472,5565,1985,9464,1.70062893082,108564,54.6921914358,118028.0,0,0,0,0,0,1978,0,0,0,0,0,0,1,0,0,0.184850484514,1,0,0,74900
4132844,29.733046,-95.354774,1650,872,11550,7.0,45885,52.620412844,57435.0,0,0,0,0,0,1994,0,1,0,0,0,0,0,0,0,0.0314042622585,1,0,1,27900
8725141,29.686179,-95.518954,7440,1423,27075,3.63911290323,86942,61.0976809557,114017.0,0,0,0,0,0,1962,0,0,0,0,0,0,0,1,0,0.167134935441,0,0,0,113300
9509553,29.71671,-95.353187,8250,1199,51975,6.3,31600,26.3552960801,83575.0,0,0,0,0,0,1950,0,1,0,0,0,0,0,0,0,0.0470082797494,1,0,0,118000
4580054,29.708043,-95.344482,12750,5550,82360,6.45960784314,468789,84.4664864865,551149.0,0,0,0,0,0,1952,0,1,0,0,0,0,0,0,0,0.0583777404582,1,0,0,215000
2868216,29.86005,-95.467508,8970,2075,21818,2.43232998885,120310,57.9807228916,142128.0,0,0,0,0,0,1967,1,0,0,1,0,0,0,0,0,0.139524355394,0,0,0,145000
28254,29.753413,-95.473827,18470,9660,766552,41.502544667,1675436,173.44057971,2446988.0,0,0,0,0,0,2007,1,0,0,0,0,0,0,0,1,0.104673965942,0,0,0,4065272
6674514,29.65849,-95.456293,8360,1392,76300,9.12679425837,98794,70.9727011494,179433.0,0,0,0,0,0,1959,0,0,0,0,0,0,1,0,0,0.134241124001,0,0,0,135000
9864249,29.71227,-95.439766,4350,1430,288405,66.3,85798,59.9986013986,343214.0,0,0,0,0,0,1940,0,0,0,0,0,1,0,0,0,0.0854810029422,0,0,0,539863
8014629,29.835748,-95.465557,7168,1074,52755,7.35979352679,59668,55.5567970205,112423.0,0,0,0,0,0,1955,1,0,0,1,0,0,0,0,0,0.121885595051,0,0,0,155000
1336717,29.782546,-95.359298,4000,936,43200,10.8,26022,27.8012820513,71190.0,1,0,0,0,0,1940,1,0,1,0,0,0,0,0,0,0.0239592455641,0,0,0,63500
2867846,29.721098,-95.413393,6250,4439,367500,58.8,273962,61.7170533904,641462.0,0,0,0,0,0,1929,0,0,0,0,0,1,0,0,0,0.0592659213123,0,0,0,525000
6812419,29.633503,-95.508742,6804,1446,15365,2.25823045267,83283,57.5954356846,98648.0,0,0,0,0,0,1967,0,0,0,0,0,0,1,0,0,0.188741595577,1,0,1,86000
903800,29.708697,-95.412897,7800,2156,312550,40.0705128205,181736,84.293135436,471090.0,0,0,1,0,0,1940,0,0,0,0,0,1,0,0,0,0.0678840078516,0,0,0,552500
8212970,29.793566,-95.391709,2752,1077,73616,26.75,84084,78.0724233983,136114.0,0,0,0,0,0,1930,1,0,1,0,0,0,0,0,0,0.0396075055135,0,0,0,150000
1333518,29.81423,-95.446513,3440,2316,34200,9.94186046512,197600,85.3195164076,231800.0,0,0,0,0,0,2003,0,0,1,0,0,0,0,0,0,0.093785505346,0,0,0,242000
8087131,29.797503,-95.384413,5000,1176,125000,25.0,115651,98.3426870748,239873.0,0,0,0,0,0,1930,0,0,1,0,0,0,0,0,0,0.0396227918501,0,0,0,272000
1003846,29.676032,-95.474339,10777,3398,232947,21.615199035,127053,37.3905238376,360000.0,0,0,0,0,0,1963,1,0,0,0,0,0,1,0,0,0.134904401503,0,0,0,614500
8145848,29.720948,-95.424777,5250,4040,367500,70.0,587351,145.383910891,621247.0,0,0,0,0,0,2005,0,0,0,0,0,1,0,0,0,0.0682294270898,0,0,0,1100000
8045443,29.703261,-95.443259,9450,5043,289575,30.6428571429,0,0.0,296575.0,0,0,0,0,0,2006,0,0,0,0,0,1,0,0,0,0.0936309144353,0,0,0,1158141
9871277,29.835809,-95.463923,2930,1949,51480,17.5699658703,79855,40.9722934838,131335.0,0,0,0,0,0,2007,0,0,0,1,0,0,0,0,0,0.120638813862,1,1,0,199900
9486829,29.808661,-95.429684,2473,1283,62595,25.3113627173,119448,93.1005455963,182043.0,0,0,0,0,0,2005,0,0,1,0,0,0,0,0,0,0.0769430160118,0,0,0,185000
4184813,29.729088,-95.397711,6840,4509,417300,61.0087719298,486907,107.985584387,860200.0,0,0,0,0,0,1998,0,0,0,0,0,1,0,0,0,0.0425209904047,0,0,0,1139750
4030943,29.655338,-95.490928,8880,2132,69120,7.78378378378,97249,45.6139774859,166310.0,0,0,0,0,0,1960,0,0,0,0,0,0,1,0,0,0.160913971562,0,0,0,175000
9484351,29.836283,-95.337842,11256,1592,18456,1.63965884861,63157,39.6714824121,69878.0,0,0,0,0,0,1940,0,0,0,1,0,0,0,0,0,0.0817947094927,0,0,1,59500
1249848,29.699762,-95.308168,6600,1574,22523,3.41257575758,74642,47.4218551461,84182.0,0,0,0,0,0,1950,0,1,0,0,0,0,0,0,0,0.0864891545802,0,0,0,115000
765999,29.810017,-95.3785,5000,1060,75000,15.0,57584,54.3245283019,132584.0,0,0,0,0,0,1950,0,0,1,0,0,0,0,0,0,0.0500207634588,1,1,0,92000
7588629,29.6943,-95.529315,8925,3399,45315,5.07731092437,150630,44.3159752868,201106.0,0,0,0,0,0,1967,0,0,0,0,0,0,0,1,0,0.173186792178,0,0,0,220000
1560735,29.657014,-95.450885,7006,1180,69530,9.92435055667,53800,45.593220339,123330.0,0,0,0,0,0,1956,0,0,0,0,0,0,1,0,0,0.131964179068,0,0,0,159500
3432529,29.754067,-95.549223,9496,2383,203456,21.4254422915,104890,44.0159462862,311489.0,0,0,0,0,0,1965,0,0,0,0,0,0,0,0,1,0.17993406673,0,0,0,355000
9096949,29.758014,-95.476367,19550,3883,633330,32.3953964194,326254,84.0211176925,893885.0,0,0,0,0,0,1960,1,0,0,0,0,0,0,0,1,0.106988013333,0,0,0,995000
4480167,29.810792,-95.394573,2250,2437,54375,24.1666666667,199135,81.7131719327,253510.0,0,0,0,0,0,2007,0,0,1,0,0,0,0,0,0,0.0559399315784,0,1,0,305000
9754044,29.688258,-95.429758,6630,1582,208845,31.5,34155,21.5897597977,243000.0,1,1,0,0,0,1952,1,0,0,0,0,1,0,0,0,0.0943798806102,0,0,0,249000
3571783,29.665255,-95.458595,8896,1750,121072,13.6097122302,93050,53.1714285714,207535.0,0,0,0,0,0,1955,0,0,0,0,0,0,1,0,0,0.130717605432,0,0,0,269900
58840,29.835318,-95.433889,7320,1560,79860,10.9098360656,79729,51.1083333333,159589.0,0,0,0,0,0,1952,1,0,0,1,0,0,0,0,0,0.0985166373208,0,0,0,247500
9427451,29.793364,-95.397607,7500,1580,176250,23.5,90644,57.3696202532,278934.0,0,0,1,0,0,1920,0,0,1,0,0,0,0,0,0,0.0430502471189,0,0,0,405000
6346842,29.804945,-95.359763,7500,1464,70400,9.38666666667,65560,44.781420765,123118.0,1,0,0,0,0,1940,0,0,1,0,0,0,0,0,0,0.0451607140998,0,0,1,85000
7485056,29.658294,-95.540219,7150,2060,17875,2.5,101645,49.3422330097,122983.0,0,0,0,0,0,1972,0,0,0,0,0,0,1,0,0,0.199215677006,0,0,0,126950
4692630,29.758389,-95.551334,10717,2691,216887,20.2376597929,111040,41.2634708287,333571.0,0,0,0,0,0,1963,0,0,0,0,0,0,0,0,1,0.181934349272,0,0,0,390000
8419334,29.857492,-95.406758,11280,1015,22560,2.0,51901,51.1339901478,74461.0,0,0,0,0,0,1956,0,0,0,1,0,0,0,0,0,0.103626028873,0,0,0,100000
5890347,29.684901,-95.360679,4973,1547,12805,2.57490448421,21820,14.1047188106,19156.0,0,0,0,0,0,1950,0,1,0,0,0,0,0,0,0,0.0764280347647,1,0,1,22000
8433924,29.791938,-95.437764,4400,2403,84000,19.0909090909,190171,79.1389929255,274171.0,0,0,0,0,0,2003,0,0,1,0,0,0,0,0,0,0.0750951476728,0,0,0,258000
565549,29.80984,-95.413307,3275,1190,58688,17.92,77452,65.0857142857,136334.0,0,0,0,0,0,1920,0,0,1,0,0,0,0,0,0,0.065792066581,0,0,0,166800
5691046,29.75143,-95.403846,5092,1350,201840,39.638648861,115238,85.3614814815,315314.0,0,0,0,0,0,1932,1,0,0,0,1,0,0,0,0,0.0356895965794,0,0,0,375000
1898549,29.69123,-95.465539,10400,1494,249200,23.9615384615,19176,12.8353413655,269227.0,1,0,0,0,0,1951,0,0,0,0,0,1,0,0,0,0.118673976646,0,0,0,291000
8263234,29.743794,-95.437614,10094,2921,562055,55.6820883693,37945,12.9904142417,600000.0,1,0,0,0,0,1950,1,0,0,0,1,0,0,0,0,0.0702931316702,0,0,0,825000
2146287,29.722469,-95.443269,5000,3705,250000,50.0,398368,107.521727395,648368.0,0,0,0,0,0,1999,0,0,0,0,0,1,0,0,0,0.0832206614369,0,0,0,675000
8773046,29.668276,-95.516713,9860,2224,59345,6.01876267748,125617,56.4824640288,189426.0,0,0,0,0,0,1962,0,0,0,0,0,0,1,0,0,0.173960567121,0,0,0,194500
4311328,29.834825,-95.427463,9791,2560,78799,8.04810540292,171666,67.05703125,250465.0,0,0,0,0,0,1969,0,0,0,1,0,0,0,0,0,0.0940479144798,0,0,0,324900
6828548,29.788033,-95.384602,5000,1060,140000,28.0,83500,78.7735849057,223500.0,0,0,0,0,0,1920,1,0,1,0,0,0,0,0,0,0.0311564860182,0,0,0,295000
4322237,29.711548,-95.441327,5000,2484,325000,65.0,163927,65.9931561997,453871.0,0,0,0,0,1,1985,1,0,0,0,0,1,0,0,0,0.087176317432,0,0,0,540000
2789780,29.664743,-95.487016,9360,2255,78030,8.33653846154,124941,55.4062084257,200795.0,0,0,0,0,0,1960,0,0,0,0,0,0,1,0,0,0.151862066445,0,0,0,220000
5856480,29.812435,-95.387222,5000,2397,99450,19.89,232754,97.1022110972,332204.0,0,0,0,0,0,2002,0,0,1,0,0,0,0,0,0,0.0545924544695,1,0,0,245000
2789892,29.736813,-95.422722,7140,4766,352060,49.3081232493,888369,186.397188418,1126997.0,0,0,0,0,0,2003,0,0,0,0,1,0,0,0,0,0.0584658007813,0,0,0,1348000
9230634,29.742573,-95.336028,5625,1460,59766,10.6250666667,63853,43.7349315068,89310.0,0,0,0,0,0,1939,0,1,0,0,0,0,0,0,0,0.0380526420765,0,0,0,215500
6934481,29.747598,-95.442277,50094,7551,1862190,37.1739130435,757810,100.358892862,2620000.0,0,0,0,0,0,1932,1,0,0,0,1,0,0,0,0,0.0740524018584,0,0,0,2520000
7494475,29.782781,-95.372737,3839,2954,153878,40.0828340714,338409,114.55958023,492287.0,0,0,0,0,0,2001,0,0,1,0,0,0,0,0,0,0.0222027757274,1,0,0,321900
3482110,29.736033,-95.402583,6250,1460,187500,30.0,64150,43.9383561644,253222.0,1,0,0,0,0,1923,1,0,0,0,1,0,0,0,0,0.0414106497655,0,0,0,276400
6378242,29.701095,-95.33804,61260,7885,102390,1.67140058766,471362,59.7795814838,583762.0,0,0,0,0,0,1955,0,1,0,0,0,0,0,0,0,0.0674721028648,1,0,0,250000
6458298,29.780517,-95.424376,2200,2140,150000,68.1818181818,20000,9.34579439252,170000.0,0,0,0,0,0,2007,1,0,1,0,0,0,0,0,0,0.0583802905183,0,0,0,321500
3905613,29.727454,-95.352992,4000,1088,28000,7.0,10189,9.36488970588,38189.0,1,0,0,0,0,1938,0,1,0,0,0,0,0,0,0,0.0371963929972,0,0,0,50000
7245334,29.711894,-95.485402,8640,1332,63936,7.4,60952,45.7597597598,124204.0,0,0,0,0,0,1958,0,0,0,0,0,0,0,1,0,0.125886014124,0,0,0,120000
2104351,29.714928,-95.432526,7500,4847,390000,52.0,282768,58.3387662472,672768.0,0,0,0,0,0,2007,1,0,0,0,0,1,0,0,0,0.0780364152175,0,0,0,1569000
6286434,29.82961,-95.432447,7440,972,80520,10.8225806452,35222,36.2366255144,110658.0,0,0,0,0,0,1950,0,0,0,1,0,0,0,0,0,0.0932945362012,0,0,0,130000
5226048,29.716634,-95.424913,5250,3748,358750,68.3333333333,245196,65.4204909285,603946.0,0,0,0,0,0,2007,1,0,0,0,0,1,0,0,0,0.0709438273918,0,0,0,1000000
4547321,29.660549,-95.448834,8241,1450,99753,12.1044776119,44935,30.9896551724,144688.0,0,0,0,0,0,1959,0,0,0,0,0,0,1,0,0,0.127918319896,0,0,0,188000
2292018,29.862606,-95.388385,7260,1245,25425,3.5020661157,64010,51.4136546185,89435.0,0,0,0,0,0,1956,0,0,0,1,0,0,0,0,0,0.103530595695,0,0,0,100000
7276745,29.810096,-95.365372,13250,1361,63441,4.788,0,0.0,63441.0,0,0,0,0,0,1940,0,0,1,0,0,0,0,0,0,0.0494336905359,0,0,0,210000
7375294,29.77818,-95.397318,7500,4025,197400,26.32,167328,41.572173913,366861.0,0,0,0,0,0,2007,0,0,1,0,0,0,0,0,0,0.0328574726356,0,0,0,1117000
3316702,29.7201,-95.410286,6660,1621,425600,63.9039039039,76049,46.9148673658,505188.0,0,0,0,1,0,1938,0,0,0,0,0,1,0,0,0,0.0576985864992,0,0,0,600000
3524778,29.670174,-95.498843,8640,2306,72333,8.371875,147581,63.998699046,211750.0,0,0,0,0,0,1965,0,0,0,0,0,0,1,0,0,0.15801739159,0,0,0,172000
8523433,29.704419,-95.415179,9840,3382,352955,35.8694105691,199427,58.9671791839,559158.0,0,0,0,0,0,1954,0,0,0,0,0,1,0,0,0,0.0726376448544,0,0,0,755000
8001179,29.639922,-95.5125,5350,1804,10210,1.90841121495,95753,53.0781596452,105963.0,0,0,0,0,0,1983,0,0,0,0,0,0,1,0,0,0.187326698289,1,0,1,81000
3098698,29.749668,-95.43795,11730,5216,869200,74.1005967604,565601,108.43577454,1221000.0,0,0,0,0,0,1942,1,0,0,0,1,0,0,0,0,0.0694366960331,0,0,0,2150000
6991546,29.67998,-95.528692,7150,1994,28600,4.0,80587,40.4147442327,109187.0,0,0,0,0,0,1957,0,0,0,0,0,0,0,1,0,0.178620388758,1,0,0,83000
484669,29.747398,-95.55054,9611,2765,100383,10.4445947352,260362,94.1634719711,360745.0,0,0,0,0,0,1973,0,0,0,0,0,0,0,0,1,0.181621221987,1,0,0,274000
867380,29.651869,-95.502279,5050,1720,10100,2.0,89196,51.8581395349,99296.0,0,0,1,0,1,1978,1,0,0,0,0,0,1,0,0,0.171827356524,0,0,0,78000
8029100,29.660611,-95.509591,8855,2625,21850,2.46753246753,124416,47.3965714286,156528.0,0,0,1,1,0,1975,0,0,0,0,0,0,1,0,0,0.172315053649,0,0,0,137000
7999942,29.79439,-95.381273,5512,964,131400,23.8388969521,65026,67.4543568465,203381.0,1,0,0,0,0,1928,0,0,1,0,0,0,0,0,0,0.0355948913891,0,0,0,210000
9168534,29.740739,-95.549404,8510,2195,156845,18.4306698002,90255,41.1184510251,247100.0,0,0,0,0,0,1972,1,0,0,0,0,0,0,0,1,0.181105626818,0,0,0,350000
4201521,29.831199,-95.36678,8176,1584,26352,3.22309197652,98159,61.9690656566,124511.0,0,0,0,0,0,1962,0,0,0,1,0,0,0,0,0,0.0704203531445,0,0,0,134900
8730920,29.812832,-95.439013,7020,1131,63180,9.0,61276,54.1786030062,120038.0,0,0,0,0,0,1956,0,0,1,0,0,0,0,0,0,0.0868801382653,0,0,0,154500
3250458,29.6753,-95.463526,10856,2694,233816,21.5379513633,149868,55.6302895323,381341.0,0,0,1,0,0,1959,0,0,0,0,0,0,1,0,0,0.127168120549,0,0,0,415000
1320489,29.713933,-95.367849,6785,2180,51140,7.53721444363,83109,38.1233944954,111804.0,1,0,0,0,0,1940,0,1,0,0,0,0,0,0,0,0.0469211734082,0,0,1,147000
7664250,29.720312,-95.2938,5250,1104,27562,5.2499047619,50612,45.8442028986,78174.0,1,0,0,0,0,1941,0,1,0,0,0,0,0,0,0,0.0857865124131,0,0,0,59900
2645584,29.804927,-95.40404,3500,2205,101472,28.992,204053,92.5410430839,305525.0,0,0,0,0,0,2003,1,0,1,0,0,0,0,0,0,0.0560673093433,0,0,0,373500
5367983,29.798378,-95.431704,9112,2170,146808,16.1115013169,95749,44.1239631336,246503.0,0,0,0,0,0,1965,0,0,1,0,0,0,0,0,0,0.0727309936959,0,0,0,430000
2459012,29.832458,-95.416596,10062,2278,76976,7.65016895249,144749,63.54214223,224803.0,0,0,0,0,0,1965,0,0,0,1,0,0,0,0,0,0.0857718444479,0,0,0,317500
8623544,29.796214,-95.372943,5000,2032,90000,18.0,44322,21.812007874,134322.0,0,0,0,0,0,1920,0,0,1,0,0,0,0,0,0,0.035561337503,0,0,0,169000
8275604,29.74487,-95.401277,2500,2469,112500,45.0,286884,116.194410693,399384.0,0,0,0,0,0,2007,1,0,0,0,1,0,0,0,0,0.0356339877785,0,0,0,409000
6694488,29.809026,-95.396009,4706,1374,128238,27.2498937527,137092,99.7758369723,272210.0,0,0,0,0,0,1997,0,0,1,0,0,0,0,0,0,0.0550475690017,0,0,0,289000
6748252,29.81362,-95.439986,7020,1659,63180,9.0,109738,66.1470765521,154000.0,0,0,0,0,0,1957,1,0,1,0,0,0,0,0,0,0.0881312666651,0,0,0,193500
2578772,29.815154,-95.437952,7150,936,63765,8.91818181818,60739,64.8920940171,124867.0,0,0,0,0,0,1956,0,0,0,1,0,0,0,0,0,0.0874556891917,0,0,0,125000
9127824,29.786022,-95.379455,5000,2069,140000,28.0,212955,102.926534558,354677.0,0,0,0,0,0,1938,0,0,1,0,0,0,0,0,0,0.0271204564305,0,0,0,427000
6167664,29.662814,-95.543783,7150,2738,17875,2.5,111588,40.7552958364,129463.0,0,0,0,0,0,1972,0,0,0,0,0,0,1,0,0,0.200026485459,1,0,1,85000
2544771,29.76008,-95.468228,13420,2627,594864,44.3266766021,40128,15.2752188809,634992.0,0,0,0,0,0,1961,1,0,0,0,0,0,0,0,1,0.0988148311135,0,0,0,850000
4392779,29.767537,-95.420989,1601,2811,76208,47.6002498438,244672,87.0409107079,320880.0,0,0,0,0,0,2000,1,0,0,0,1,0,0,0,0,0.0520075476253,0,0,0,340000
5053866,29.805891,-95.376961,5000,1300,75000,15.0,15517,11.9361538462,90517.0,0,0,0,0,0,1950,1,0,1,0,0,0,0,0,0,0.045690272422,0,0,0,190000
7385157,29.802106,-95.437475,8580,1733,142020,16.5524475524,60430,34.8701673399,206720.0,0,0,0,0,0,1958,1,0,1,0,0,0,0,0,0,0.0795983716228,0,0,0,260000
8061946,29.720787,-95.353284,6000,2748,48000,8.0,85746,31.2030567686,137418.0,1,0,0,0,0,1950,0,1,0,0,0,0,0,0,0,0.043168543003,0,0,1,80500
2890557,29.837211,-95.430697,8530,2027,62175,7.28898007034,167723,82.744449926,179300.0,0,0,0,0,0,1965,1,0,0,1,0,0,0,0,0,0.0979271343908,0,0,0,294500
2889196,29.811265,-95.351692,5000,872,17500,3.5,39473,45.2672018349,57322.0,0,0,0,0,0,1960,0,0,1,0,0,0,0,0,0,0.0534605569088,0,0,0,59500
4837639,29.690732,-95.491621,9664,2015,152312,15.7607615894,73652,36.5518610422,194297.0,0,0,0,1,0,1958,0,0,0,0,0,1,0,0,0,0.140881195484,0,0,0,220000
3202664,29.748719,-95.390467,6182,1860,139775,22.6099967648,51177,27.514516129,190952.0,0,0,0,0,0,1940,1,0,0,0,1,0,0,0,0,0.0242852317675,0,0,0,292500
7516718,29.687224,-95.540396,7750,1688,44610,5.75612903226,75574,44.7713270142,123647.0,0,0,0,0,0,1968,0,0,0,0,0,0,0,1,0,0.186149695718,0,0,0,129900
9293654,29.683742,-95.507868,7000,1499,33165,4.73785714286,49042,32.7164776518,82207.0,0,0,0,0,0,1956,1,0,0,0,0,0,1,0,0,0.158465162417,0,0,0,105000
8690991,29.699655,-95.431526,9600,2210,313200,32.625,21604,9.77556561086,339679.0,0,0,0,0,0,1952,0,0,0,0,0,1,0,0,0,0.0871767631253,0,0,0,455000
7609740,29.760051,-95.418752,3892,3384,160350,41.1998972251,575791,170.151004728,736141.0,0,0,0,0,0,1999,0,0,0,0,1,0,0,0,0,0.0493421181649,0,0,0,745000
7396978,29.723834,-95.311179,5750,1608,57500,10.0,141567,88.0391791045,194304.0,0,0,0,1,0,1939,0,1,0,0,0,0,0,0,0,0.0689935084265,0,0,0,144000
2675372,29.821199,-95.434195,8400,2632,85800,10.2142857143,0,0.0,85800.0,0,0,0,0,0,2007,1,0,0,1,0,0,0,0,0,0.0885492884331,0,0,0,449000
3883754,29.689987,-95.423705,7770,1887,208740,26.8648648649,57149,30.2856385798,270180.0,0,0,0,0,0,1951,0,0,0,0,0,1,0,0,0,0.0892510100895,0,0,0,340000
781804,29.649834,-95.485716,11700,1941,59940,5.12307692308,128137,66.0159711489,188077.0,0,0,0,0,0,1958,0,0,0,0,0,0,1,0,0,0.160764915439,0,0,0,158000
7826382,29.684853,-95.427484,7680,1550,168960,22.0,5655,3.64838709677,171332.0,0,0,0,0,0,1952,0,0,0,0,0,1,0,0,0,0.095624752282,0,0,0,260000
3367598,29.732602,-95.405136,6250,1858,156250,25.0,224639,120.903659849,390031.0,0,0,0,0,0,1925,0,0,0,0,1,0,0,0,0,0.045526096648,0,0,0,430000
4059469,29.734147,-95.531094,7475,1503,59800,8.0,104123,69.2767797738,163923.0,0,0,0,0,0,1963,0,0,0,0,0,0,0,0,1,0.163864735209,1,0,0,160000
4800129,29.733664,-95.508918,9424,3014,93620,9.93421052632,261065,86.6174518912,306900.0,0,0,0,0,0,1963,0,0,0,0,0,0,0,0,1,0.142122098563,0,0,0,370000
4178370,29.758709,-95.471687,15430,8396,712215,46.1578094621,1913385,227.892448785,2625600.0,0,0,0,0,0,2006,1,0,0,0,0,0,0,0,1,0.102292949913,0,0,0,2867500
8635645,29.719724,-95.464176,8255,3901,226998,27.4982434888,195877,50.2119969239,422875.0,0,0,0,0,0,2007,1,0,0,0,0,1,0,0,0,0.103290834134,0,0,0,744100
8305142,29.69393,-95.539078,7920,1828,47995,6.05997474747,84755,46.3648796499,132750.0,0,0,0,0,0,1966,0,0,0,0,0,0,0,1,0,0.182374714936,0,0,0,123840
4106804,29.771148,-95.414666,2500,2226,83125,33.25,180800,81.2219227314,263925.0,0,0,0,0,0,2006,1,0,0,0,1,0,0,0,0,0.0464119047228,0,0,0,640000
5329233,29.654586,-95.543449,9600,2662,24750,2.578125,132732,49.8617580766,157482.0,0,0,0,0,0,1973,0,0,0,0,0,0,1,0,0,0.203899111457,0,0,0,175000
